Artist ID,Name,Nationality,Gender,Birth Year,Death Year
1920,Thomas Florschuetz,German,Male,1957,
1921,Richard A. Florsheim,American,Male,1916,1979
1922,Pierre Flouquet,French,Male,1900,1967
1923,Johannes Foersom,Danish,Male,1943,
1926,Jean Follett,American,Female,1917,1991
1927,Jean-Michel Folon,Belgian,Male,1934,
1928,A. Foncelle,French,,,
1929,Danny Ho Fong,American,Male,1915,1992
1930,Lucio Fontana,Italian,Male,1899,1968
1931,Rubén Fontana,Argentine,Male,1942,
1932,Joan Fontcuberta,Spanish,Male,1955,
1933,Ernesto Fontecilla,Chilean,Male,1938,
1934,Fritz Foord,American,Male,,
1935,Jean-Louis Forain,French,Male,1852,1931
1938,B. F. Ford,American,,,
1939,Lauren Ford,American,Female,1891,1973
1940,Günther Förg,German,Male,1952,2013
1941,Pere Formiguera,Spanish,Male,1952,
1942,Leander Fornas,American,Male,1925,2014
1943,Raquel Forner,Argentine,Female,1902,1988
1944,James Forsberg,American,Male,1919,1991
1945,Jan Forsberg,Swedish,Male,1932,
1947,Gerhard Forster,Italian,Male,,
1948,Clyde Forsythe,American,Male,1885,1962
1949,Karl Fortess,American,Male,1907,1993
1950,Michel Fortier,Canadian,Male,1943,
1951,Mariano Fortuny Y Madrazo,Spanish,Male,1871,1949
1952,Christian Fossier,French,Male,1943,2013
1953,Foster Associates,British,,1967,
1954,Steven D. Foster,American,Male,1945,
1955,Fougasse (Cyril Kenneth Bird),British,Male,1887,1965
1956,André Fougeron,French,Male,1913,1998
1957,Tsugouharu Foujita,Japanese,Male,1886,1969
1958,Llyn Foulkes,American,Male,1934,
1959,Gabriel Fournier,French,Male,1893,1963
1960,Sheila Fournier,British,Female,1930,2000
1961,Richard Alan Fox,American,Male,1949,
1962,Terry Fox,American,Male,1943,2008
1963,Hollis Frampton,American,Male,1936,1984
1964,Mercedes Franchini,Italian,Male,1895,
1965,Sam Francis,American,Male,1923,1994
1966,Richard Francisco,American,Male,1942,
1967,Franck,French,,,
1968,Kaj Franck,Finnish,Male,1911,1989
1969,Martine Franck,Belgian,Female,1938,2012
1970,Huguette Franco,French,Female,1944,
1971,Josef Frank,Swedish,Male,1885,1967
1972,Mary Frank,American,Female,1933,
1973,Robert Frank,American,Male,1924,
1974,Helen Frankenthaler,American,Female,1928,2011
1975,Antonio Frasconi,American,Male,1919,2013
1976,Claud Lovat Fraser,British,Male,1890,1921
1978,Gianfranco Frattini,Italian,Male,1926,2004
1979,Charles Ray Frazier,American,Male,1930,
1982,Karl Free,American,Male,1903,1947
1983,Arthur Freed,American,Male,1936,
1984,David Freed,American,Male,1936,
1985,Barnett Freedman,British,Male,,
1986,John Freeman,American,Male,1942,
1987,Martin Freeman,American,Male,,
1988,Mark Freeman,American,Male,1908,
1989,Jane Freilicher,American,Female,1924,2014
1990,Jared French,American,Male,1905,1988
1991,Leonard French,Australian,Male,1928,
1992,Ray H. French,American,Male,1919,
1993,Lucian Freud,British,Male,1922,2011
1994,David Freund,American,Male,1937,
1995,Peter Freudenthal,Swedish,Male,1938,
1996,Otto Freundlich,German,Male,1878,1943
1997,Mary E. Frey,American,Female,1948,
1998,Robert Fried,American,Male,1937,1975
1999,Elias Friedensohn,American,Male,1924,
2000,Johnny Friedlaender,German,Male,1912,
2001,G. John Friedlander,American,Male,,
2002,Lee Friedlander,American,Male,1934,
2003,Arnold Friedman,American,Male,1879,1946
2004,Benno Friedman,American,Male,1945,
2005,Dan Friedman,American,Male,1945,
2006,Julius K. Friedman,American,Male,1943,
2007,Ken Friedman,American,Male,1939,
2008,Robert N. Friedman,American,Male,1948,
2009,Susan Friedman,American,Female,1941,
2010,Christian (Johann Christianadolf) Friedrich,German,Male,,
2011,Hartmut Friedrich,German,Male,1935,
2012,Othon Friesz,French,Male,1879,1949
2014,Elisabeth Frink,British,Female,1930,1993
2015,Francis Frith,British,Male,1822,1898
2016,Katharina Fritsch,German,Female,1956,
2017,A. G. Fronzoni,Italian,Male,1923,2002
2018,Roger Fry,British,Male,1866,1934
2019,Stephen Frykholm,American,Male,1942,
2020,Hakuyo Fuchigami,Japanese,Male,1889,1960
2021,Ernst Fuchs,Austrian,Male,1930,2015
2023,Masahisa Fukase,Japanese,Male,1934,2012
2024,Fukita Fumiaki,Japanese,Male,1926,
2025,Katsuji Fukuda,Japanese,Male,1898,
2026,Shigeo Fukuda,Japanese,Male,1932,2009
2027,Fukuhara Roso,Japanese,Male,1892,1946
2028,Fukui Ryonosuko,Japanese,Male,1924,1986
2030,R. Buckminster Fuller,American,Male,1895,1983
2031,Emily Fuller,American,Female,1941,
2032,Sue Fuller,American,Female,1914,2006
2033,Hamish Fulton,British,Male,1946,
2034,Barbara E. Fumagalli,American,Female,1926,
2035,Eugen Funk,German,Male,1911,2004
2036,Jaromír Funke,Czech,Male,1896,1945
2037,Hideji Furukawa,Japanese,Male,,
2038,Albert Fuss,German,Male,1889,1969
2039,Adam Fuss,British,Male,1961,
2040,Simon Fussell,British,Male,1945,
2041,Fussli,Swiss,,,
2043,Naum Gabo,American,Male,1890,1977
2044,Ada V. Gabriel,American,Female,1898,1975
2045,Johannes Gachnang,Swiss,Male,1939,2005
2046,Wolfgang Gäfgen,German,Male,1936,
2047,Wanda Gág,American,Female,1893,1946
2048,Robert Gage,American,Male,1921,2000
2049,Oliver Gagliani,American,Male,1917,
2050,Robert Gair Company,American,,,
2051,Vasudeo S. Gaitonde,Indian,Male,1924,2001
2052,Jacek Gaj,Polish,Male,1938,
2053,Démétrius Emmanuel Galanis,French,Male,1882,1966
2054,Gale,American,,,
2055,Galo Galecio,Ecuadorian,Male,1908,1993
2056,Zvi Gali,Israeli,Male,1924,1961
2057,A. E. Gallatin,American,Male,1881,1952
2058,Emile Gallé,French,Male,1846,1904
2059,Akseli Gallen-Kallela,Finnish,Male,1865,1931
2060,Frank Gallo,American,Male,1933,
2061,Giuseppe Gallo,Italian,Male,1954,
2062,Christina Galvez,Peruvian,Female,1918,1982
2064,José Gamarra,Uruguayan,Male,1934,
2065,Abram Games,British,Male,1914,1996
2066,David Gammon,British,Male,1933,2005
2067,Aleksei Gan (Hahn),Russian,Male,1889,1940
2069,A. F. Gangkofner,German,,1921,
2070,Paul Gangolf,German,Male,1879,1936
2071,Emil Ganso,American,Male,1895,1941
2072,Izika Gaon,Israeli,,1938,
2073,Claude Garache,French,Male,1929,
2074,Domingo Garcia,American,Male,1932,
2075,Héctor García,Mexican,Male,1923,2012
2077,Clive Gardiner,British,Male,1891,1960
2078,Lyn Gardiner,American,Female,1946,
2079,Alexander Gardner,American,Male,1821,1882
2081,Flor Garduño,Mexican,Female,1957,
2082,Jedd Garet,American,Male,1955,
2084,Pablo Gargallo,Spanish,Male,1881,1934
2085,Robert S. Gargiuli,American,Male,,
2086,William A. Garnett,American,Male,1916,2006
2087,Gerard Garouste,French,Male,1946,
2088,Paolo Gasparini,Venezuelan,Male,1934,
2089,Oronzo Gasparo,American,Male,1903,1969
2090,Arnold Gassan,American,Male,1930,2001
2091,Marco Gastini,Italian,Male,1938,
2092,Lee Gatch,American,Male,1902,1968
2093,Simon Gate,Swedish,Male,1883,1945
2094,Piero Gatti,Italian,Male,1940,
2095,Yves Gaucher,Canadian,Male,1934,2000
2096,Antoni Gaudí,Spanish,Male,1852,1926
2097,Henri Gaudier-Brzeska,French,Male,1891,1915
2098,Paul Gauguin,French,Male,1848,1903
2099,August Gaul,German,Male,1869,1921
2100,Winfred Gaul,German,Male,1928,2003
2103,Johannes Gecelli,German,Male,1925,2011
2104,Sonia Gechtoff,American,Female,1926,
2105,William Gedney,American,Male,1932,1989
2106,Peter Gee,British,Male,1932,
2107,Gego (Gertrud Goldschmidt),Venezuelan,Female,1912,1994
2108,Frank O. Gehry,American,Male,1929,
2109,Ronald R. Geibert,American,Male,1952,
2110,Anna Bella Geiger,Brazilian,Female,1933,
2111,Rupprecht Geiger,German,Male,1908,2009
2112,Willi Geiger,German,Male,1878,1971
2113,Udo M. Geissler,German,,1932,
2114,Jan Gelb,American,Female,1906,1978
2115,Hugo Gellert,American,Male,1892,1985
2116,Robert Genin,American,Male,1884,1943
2117,Nancy Genn,American,Female,,
2118,Juan Genovés,Spanish,Male,1930,
2119,Arnold Genthe,American,Male,1869,1942
2120,Franco Gentilini,Italian,Male,,
2121,Vic Gentils,Belgian,Male,1919,1997
2122,George Passmore,British,Male,1942,
2123,Eric George,British,Male,1881,
2124,Thomas George,American,Male,1918,2009
2125,Paul Georges,American,Male,1923,2002
2126,Léon Gérard,French,Male,,
2127,Valery Gerlovin,Russian,Female,1945,
2128,Rimma Gerlovina,Russian,Female,1951,
2129,Jules Germain,French,Male,,
2130,Paul-Elie Gernez,French,Male,1888,1948
2131,Bert Gerresheim,German,Male,,
2132,Ad Gerritsen,Dutch,Male,,
2133,Gershen-Newark,American,,,
2134,Moshe Gershuni,Israeli,Male,1936,2017
2136,Karl Gerstner,Swiss,Male,1930,
2137,Franz Gertsch,Swiss,Male,1930,
2139,Richart Gheym,Nationality unknown,Male,,
2140,Mario Giacomelli,Italian,Male,1925,2000
2141,Alberto Giacometti,Swiss,Male,1901,1966
2142,Augusto Giacometti,Swiss,Male,1877,1947
2143,Cristos Gianakos,American,Male,1934,
2144,Umberto Giangrandi,Colombian,Male,1943,
2145,Charles Dana Gibson,American,Male,1867,1944
2146,Ralph Gibson,American,Male,1939,
2147,Tim Gidal,German,Male,1909,1996
2148,Jill Giegerich,American,Female,1952,
2149,Josef Gielniak,Polish,Male,1932,1972
2150,Roland Giguère,Canadian,Male,1929,2003
2151,Wim Gijzen,Dutch,,1941,
2152,Ruth Gikow,American,Female,1915,1982
2154,Q. O. Gilbert,Nationality unknown,,,
2158,Eric Gill,British,Male,1882,1940
2159,James Francis Gill,American,Male,1934,
2160,Gregory Gillespie,American,Male,1936,
2161,Sam Gilliam,American,Male,1933,
2162,Françoise Gilot,French,Male,1921,
2163,Laura Gilpin,American,Female,1881,1979
2164,Edgardo Miguel Gimenez,Argentine,Male,1942,
2165,Wilhelm Gimmi,Swiss,Male,1886,1960
2166,Henri Ginet,French,Male,1923,1970
2167,Allen Ginsberg,American,Male,1926,1997
2168,Roy Ginstrom,American,Male,,
2169,Paolo Gioli,Italian,Male,1942,
2170,Fiorenzo Giorgi,Italian,Male,,
2171,John Giorno,American,Male,1936,
2172,Philip Gips,American,Male,1931,
2173,Girard,Nationality unknown,,,
2174,Fritz Girardin,Swiss,,,
2176,Pierre Girieud,French,Male,1875,1940
2177,Alberto Gironella,Mexican,Male,1929,
2178,Léon Gischia,French,Male,1903,
2179,A. Gisiger,Swiss,,,
2180,Harry Gitlin,American,Male,1914,1986
2181,Gits Molding Corp.,American,,,
2182,Len Gittleman,American,Male,1932,
2183,Allan Gittler (Avraham Bar Rashi),American,Male,1928,2002
2184,William Glackens,American,Male,1870,1938
2185,Glanzman-Parker,American,,1952,1970
2186,Fritz Glarner,American,Male,1899,1972
2187,Joseph Glasco,American,Male,1925,1996
2188,Milton Glaser,American,Male,1929,
2190,Otto Gleichmann,German,Male,1887,1963
2191,Albert Gleizes,French,Male,1881,1953
2193,Arnold Glimcher,American,Male,1938,
2194,H. Glintenkamp,American,Male,1887,1946
2195,Hermann Glockner,German,Male,,
2197,Nathan Gluck,Nationality unknown,Male,,
2198,Domenico Gnoli,Italian,Male,1933,1970
2199,Robert Gober,American,Male,1954,
2200,Keith Godard,British,Male,1942,
2202,Charles L. Goeller,American,Male,1901,1955
2203,Mathias Goeritz,German,Male,1915,1990
2204,Henri Goetz,French,Male,1909,1989
2205,Giuseppe de Goetzen,Italian,Male,1921,
2206,Vincent van Gogh,Dutch,Male,1853,1890
2207,Frank Gohlke,American,Male,1942,
2208,David Lance Goines,American,Male,1945,
2209,Ralph Goings,American,Male,1928,
2210,Eugene Omar Goldbeck,American,Male,1892,1986
2212,Jim Goldberg,American,Male,1953,
2213,Michael Goldberg,American,Male,1924,2007
2214,David Goldblatt,South African,Male,1930,
2216,Raphael Goldchain,Canadian,Male,1953,
2217,Shirley Goldfarb,American,Female,1925,1980
2218,John Golding,British,Male,1929,2012
2219,Morton Goldsholl,Nationality unknown,Male,,
2220,Lloyd Goldsmith,American,Male,1945,
2221,Anne Goldthwaite,American,Female,1869,1944
2222,Joseph Webster Golinkin,American,Male,1896,1977
2223,Leon Golub,American,Male,1922,2004
2224,Mirta Gómez,American,Female,1953,
2226,Juan Gómez-Quiroz,American,Male,1939,
2227,Alexander Gonda,German,Male,1905,1977
2228,Leonel Gongora,Colombian,Male,1932,
2229,Natalia Goncharova,Russian,Female,1881,1962
2230,Roberto González Goyri,Guatemalan,Male,1924,2007
2231,Julio González,Spanish,Male,1876,1942
2232,Sergio Gonzalez-Tornero,Chilean,Male,1927,
2233,Felix Gonzalez-Torres,American,Male,1957,1996
2234,Gerald Gooch,American,Male,1933,
2235,T. F. Goodall,British,,,
2236,Joe Goode,American,Male,1937,
2238,Jon Goodman,American,Male,1953,
2239,Mark Goodman,American,Male,1946,
2240,Sidney Goodman,American,Male,1936,2013
2241,Sam Goodman,Canadian,Male,1919,1967
2242,Robert Goodnough,American,Male,1917,2010
2243,Walter Lippincott Goodwin,American,Male,,
2244,John Goodyear,American,Male,1930,
2245,Ron Gorchov,American,Male,1930,
2246,Bonnie Gordon,American,Female,1941,
2247,David Gordon,American,Male,1936,
2248,Harry Gordon,,Male,,
2249,Spencer Frederick Gore,British,Male,1878,1914
2250,Jean Gorin,French,Male,1899,1981
2251,Wiktor Górka,Polish,Male,1922,2004
2252,Arshile Gorky,American,Male,1904,1948
2253,Tom Gormley,American,Male,1937,
2254,April Gornik,American,Female,1953,
2255,Fritz Goro,American,Male,1901,1986
2256,Goro Ike,Japanese,Male,1911,
2257,Mieczysław Górowski,Polish,Male,1941,2011
2258,François Gos,French,Male,1880,
2259,Eberhard Göschel,German,Male,1943,
2260,John Gossage,American,Male,1946,
2261,W. T. Gossard,American,,,
2262,Sylvia Gosse,British,Female,1881,1968
2263,Zbigniew Gostomski,Polish,Male,1932,
2264,Werner Gothein,German,Male,1890,1968
2265,Joseph Goto,American,Male,1916,1994
2266,Friedrich Karl Gotsch,German,Male,1900,1984
2267,Hans Gött,German,Male,1883,1974
2268,Adolph Gottlieb,American,Male,1903,1974
2269,Harry Gottlieb,American,Male,1894,1992
2270,Robert P. Gottlieb,American,Male,1921,1977
2271,Gottlob,French,Male,1873,1935
2272,Enguérrand Gourgue,Haitian,Male,1930,1996
2273,Emmet Gowin,American,Male,1941,
2274,Francisco de Goya,Spanish,Male,1746,1828
2275,Roy Grace,American,Male,1936,
2276,Werner Graeff,German,Male,1901,1978
2277,Camille Graeser,Swiss,Male,1892,1980
2278,Carl Bernhard Graf,Swiss,Male,1926,1968
2279,Gottfried Graf,German,Male,1881,1938
2280,Samuel Gragg,American,Male,1772,1855
2281,Dan Graham,American,Male,1942,
2282,David Marshall Graham,American,Male,1952,
2284,John D. Graham,American,Male,1881,1961
2285,Lanier Graham,American,,1940,
2286,Paul Graham,British,Male,1956,
2287,Robert Graham,American,Male,1938,2008
2288,Walter Gramatté,German,Male,1897,1929
2289,Carlos Granada,Colombian,Male,1933,2015
2290,Toni Grand,French,Male,1935,2005
2291,Eugene Fernandez Granell,Spanish,Male,1912,2001
2292,Martus Granirer,American,Male,1933,
2294,Duncan Grant,British,Male,1885,1978
2296,Graphicteam BDG,German,,,
2297,Grapus,French,,1970,1991
2298,James Bruce Grashow,American,Male,1942,
2300,Günter Grass,German,Male,,
2301,Eugène Grasset,French,Male,1841,1917
2303,Gotthard Graubner,German,Male,1930,2013
2304,Gerardus Hendrik (Geert) Grauss,Dutch,Male,1882,1929
2305,Hein Gravenhorst,German,Male,,
2306,A. Graves & Cie.,French,,,
2307,Ken Graves,American,Male,1942,
2308,Michael Graves,American,Male,1934,2015
2309,Morris Graves,American,Male,1910,2001
2310,Nancy Graves,American,Female,1940,1995
2311,Wayne Gravning,American,Male,1935,
2312,Cleve Gray,American,Male,1918,2004
2313,Eileen Gray,British,Female,1879,1976
2314,Larry Gray,American,Male,1944,
2315,Ed Grazda,American,Male,1947,
2316,Sante Graziani,American,Male,1920,
2318,Green,American,,,
2319,Alan Green,British,Male,1932,
2320,Randall Green,American,Male,1947,
2321,Balcomb Greene,American,Male,1904,1990
2322,Gertrude Greene,American,Female,1904,1956
2323,John B. Greene,American,Male,1832,1856
2324,Stephen Greene,American,Male,1918,1999
2325,Timothy Greenfield-Sanders,American,Male,1952,
2326,B. Colin Greenly,American,Male,1928,
2327,Caroline Greenwald,American,Female,1936,
2328,Vittorio Gregotti,Italian,Male,1927,
2329,Farrell Grehan,American,Male,,
2330,April Greiman,American,Female,1948,
2332,Georg Gresko,German,Male,,
2333,Robert Gretczko,American,Male,1944,
2334,Hermann Gretsch,German,Male,1895,1950
2335,Otto L. Grever,American,Male,1878,1936
2336,Ezio Gribaudo,Italian,Male,,
2337,Helmut A. P. Grieshaber,German,Male,1909,1981
2338,Fuller Griffith,American,Male,1930,2013
2339,John Griffiths,British,Male,,
2340,Franco Grignani,Italian,Male,1908,1999
2341,Marcos Grigorian,Iranian,Male,1924,2007
2343,William Grigsby,American,Male,1915,
2344,John Grillo,American,Male,1917,
2345,Frieder Grindler,German,Male,1941,
2346,Dimitri Grinevich,Russian,Male,1895,1966
2347,Peter Grippe,American,Male,1912,2002
2348,Salvatore Grippi,American,Male,1921,
2349,Juan Gris,Spanish,Male,1887,1927
2350,Laura Grisi,Italian,Female,1939,
2352,Alexis Gritchenko,Russian,Male,1883,1977
2353,Nikolai Gritsouk,Russian,Male,1922,1976
2354,René Groebli,Swiss,Male,1927,
2355,Glenn Grohe,American,Male,1912,1956
2356,Marcel Gromaire,French,Male,1892,1971
2357,Red Grooms,American,Male,1937,
2358,Jan Groover,American,Female,1943,2012
2359,Walter Gropius,German,Male,1883,1969
2360,William Gropper,American,Male,1897,1977
2361,Maurice Grosman,American,Male,1900,1976
2362,Anthony Gross,British,Male,1905,1984
2363,Arnold Gross,Hungarian,Male,1929,
2364,Chaim Gross,American,Male,1904,1991
2365,Michael Gross,Israeli,Male,1920,2004
2366,Richard Gross,Canadian,Male,1943,
2367,J. L. Grosse,American,,,
2368,Maurice Grosser,American,Male,1903,1986
2369,Grosset & Trembley,Swiss,,,
2370,André Grossman,German,Male,,
2371,Sid Grossman,American,Male,1913,1955
2372,Rudolf Grossmann,German,Male,1882,1941
2373,Robert Grosvenor,American,Male,1937,
2374,George Grosz,American,Male,1893,1959
2375,Jan Groth,Norwegian,Male,1938,
2376,Paul Grotz,American,Male,1902,1990
2377,Gruppo N,,,1959,1964
2378,Beatrice Grover,American,,1901,1994
2379,Ronald L. Grow,Nationality unknown,Male,,
2381,Bedrich Grunzweig,American,Male,1944,2009
2382,Gruppo Architetti Urbanisti Città Nuova,Italian,,1961,1991
2383,Gryte,Nationality unknown,,,
2384,Carlo Guarienti,Italian,Male,1923,
2385,Nancy Guay Giesberger,American,Female,1945,
2387,Klaas Gubbels,Dutch,Male,,
2388,Max Gubler,Swiss,Male,1898,1973
2389,Piero Guccione,Italian,Male,,
2390,Wayne Gudmundson,American,Male,1949,
2391,Svavar Gudnason,Icelandic,Male,1909,1988
2392,Hermano José Guedes,Brazilian,Male,,
2394,Jesús Guerrero Galvan,Mexican,Male,1910,1973
2395,José Guerrero,American,Male,1914,1991
2396,Xavier Guerrero,Mexican,Male,1896,1974
2397,Giuseppe Guerreschi,Italian,Male,1929,1985
2398,Hans Gugelot,German,Male,1920,1965
2399,Maurice Guibert,French,Male,1856,1913
2400,Alfredo Guido,Argentine,Male,1892,1967
2401,Alberto da Veiga Guignard,Brazilian,Male,1895,1962
2402,Lurelle Guild,American,Male,1898,1986
2404,Albert Guillaume,French,Male,1873,1942
2407,Hector Guimard,French,Male,1867,1942
2409,Michel Guino,French,Male,1926,2013
2410,Paolo Guiotto,Italian,Male,1935,
2411,Satish Gujral,Indian,Male,1925,
2413,Yakov Guminer,Russian,Male,1896,1942
2414,Jules Guran,Nationality unknown,Male,,
2415,Melissa Gurdus,American,Female,,
2416,J. Gurney,American,Male,1812,1886
2419,Philip Guston,American,Male,1913,1980
2420,F. Gutekunst,American,Male,1831,1917
2422,John Gutmann,American,Male,1905,1998
2423,Renato Guttuso,Italian,Male,1912,1987
2424,Charles Gwathmey,American,Male,1938,2009
2425,Robert Gwathmey,American,Male,1903,1988
2426,Luke Gwilliam,American,Male,,
2427,Brion Gysin,American,Male,1916,1986
2428,H.V.,Spanish,,,
2429,Hans Haacke,German,Male,1936,
2430,Kenneth D. Haak,American,Male,1923,
2431,Ernst Haas,American,Male,1921,1986
2432,Hildegarde Haas,American,Female,1926,2002
2433,Richard Haas,American,Male,1936,
2434,Volkmar Haase,German,Male,,
2435,Terry Haass,French,Female,1923,2016
2436,Sandra Haber,American,Female,1956,
2437,Reinhold Häcker,Swiss,Male,1903,1976
2439,Dimitri Hadzi,American,Male,1921,2006
2440,R. L. Haeberle,Nationality unknown,,1941,
2441,Oswald Haerdtl,Austrian,Male,1899,1959
2442,Günter Haese,German,Male,1924,
2443,M. Hafelmaier,Swiss,,,
2444,Michael Hafftka,American,Male,1953,
2445,Hideo Haga,Japanese,Male,1921,
2446,Otto Hagel,American,Male,1909,1974
2447,Charles Hagen,American,Male,1942,
2448,Karl Hagenauer,Austrian,Male,1898,1956
